PSB1101,150
PSB1201,67
PSB1203,67
PSB1204,48
PSB1205,44
PSB1206,44
PSB1207,30
PSB1208,30
PSB1301,36
PSB1302,80
PSB1303,10
PSB1304,10
PSB1305,10
PSB1306,10
PSB1307,32
PSB1308,44
PSB1309,44
PSB1310,64
PSB1311,30
PSB1312,30
PSB2201,20
