ประชุม เปรียบฯ,80
ประชุม วิเชียรฯ ,100
N2-305,16
N2-307,16
N2-309,30
ประชุมวิจิตร ศรีสุพรรณ,250
NT404,50
NT405,40
NT406,35
NT407,30
NT408,30
NT409,30
NT501,70
NT502,50
NT503,50
NT504,50
N4-308,65
N4-309,65
N4-411,15
ห้องประชุมชั้น 5 อาคาร 4,90
N3-409,40
