MD5,285
RB0305,175
RB0308,175
RB0408,175
RB0410,175
RN201,350
RN202,60
RN203,60
RN401,350
RN402,60
ห้องประชุม 152,80
ห้องประชุม 153,80
ห้องประชุมชั้น 2 อาคาร 50ปี,380
ห้องประชุมชั้น 2 อาคารเรียนรวม,400
ห้องประชุมชั้น15 อาคารเฉลิมพระบารมี,460
