1101
1102
1111
1112
1113
1118
1201
1202
1210
1212
1218
1222
1223
1224
1225
1226
1227
1228
1229
1230
1231
1234
1250
1281
1291
1292
1293
1310
1311
1312
1314
1315
1318
1320
1321
1323
1330
1341
1342
1352
1353
1354
1355
1361
1362
1381
1391
1410
1423
1425
1440
1443
1444
1445
1446
1447
1461
1463
1464
1471
1472
2101
2102
2110
2111
2191
2192
2201
2202
2211
2221
2230
2250
2260
2301
2302
2311
2321
2331
2333
2351
2361
2362
2365
2372
2401
2402
2441
2471
2472
2473
3101
3102
3191
3201
3202
3213
3261
3313
3314
3320
3331
3332
3361
3367
3414
3421
3436
3454
3463
4241
4271
4272
4282
4301
4303
4314
4324
4330
4351
4372
4401
4432
4465
4470
4472
4473
4474
4475
4476
4483
6103
6126
6206
6226
6241
6242
6253
6303
6307
6325
6326
6330
6331
6344
6346
6349
6353
6355
6423
6425
6426
6428
6432
6433
6443
6448
6454
6475
8214
8303
8314
8326
8402
8411
8417
9103
9105
9212
9213
9230
9231
9232
9233
9234
9236
9254
9301
9321
9325
9326
9327
9328
9344
9355
9356
9358
9363
9425
9426
9431
9445
9446
11100
11101
11151
11152
11153
11154
11156
11157
11251
11257
11259
11268
11269
11276
11277
11278
11353
11355
11356
11358
11359
11362
11363
11367
11374
11457
11461
11464
11479
11717
11720
11751
12100
12173
12174
12200
12271
12272
12273
12371
12374
12471
12475
13103
13110
13203
13204
13206
13207
13208
13209
13215
13216
13217
13301
13302
13303
13304
13305
13306
13307
13314
13317
13321
13326
13329
13330
13335
13337
13338
13410
13413
13420
13421
13422
13425
13426
13427
13428
13431
13432
13433
13435
14210
14211
14270
14310
14311
14320
14322
14323
14324
14325
14370
14371
14381
14382
14383
14390
14401
14410
14421
14422
14423
14471
14481
14483
14484
14485
15101
15102
16101
16102
16232
17101
17102
17111
17112
17201
17210
17231
18103
18104
18111
18112
18113
18114
18125
18126
18203
18204
18211
18213
18222
18231
18234
18235
18271
18301
18321
18323
18332
18335
18351
18352
18353
18372
18421
18433
18435
18436
18438
18451
18465
18467
18468
18471
19101
19102
19103
19104
19105
19106
19108
19111
19112
19203
19204
19205
19206
19208
19211
19212
19221
19222
19303
19311
19331
19332
19351
19361
19362
19371
19373
19381
19382
19411
19441
19442
19471
19473
20101
20102
20211
20212
20231
20232
20261
20311
20321
20333
20341
20362
20363
20412
20421
20481
21101
21102
21203
21204
21270
24752
25108
25110
25310
25381
25480
25481
26101
26102
26111
26112
26201
26202
26271
29701
29703
29711
29732
30101
50100
50103
50104
50106
50111
50112
50113
